n03796401_5044,675,136315,original,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n03796401/n03796401_5044.JPEG
n03796401_5044,675,136315,original,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n03796401/n03796401_5044.JPEG
n03796401_5044,675,18728,blurred,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n03796401/n03796401_5044_blurred.jpg
n03796401_5044,675,18728,blurred,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n03796401/n03796401_5044_blurred.jpg
n03796401_5044,675,9701,code1,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n03796401/n03796401_5044_compressed1.npz
n03796401_5044,675,9701,code1,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n03796401/n03796401_5044_compressed1.npz
n03796401_5044,675,31586,code2,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n03796401/n03796401_5044_compressed2.npz
n03796401_5044,675,31586,code2,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n03796401/n03796401_5044_compressed2.npz
n03796401_5044,675,50330,code3,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n03796401/n03796401_5044_compressed3.npz
n03796401_5044,675,50330,code3,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n03796401/n03796401_5044_compressed3.npz
n03796401_5044,675,49696,code4,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n03796401/n03796401_5044_compressed4.npz
n03796401_5044,675,49696,code4,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n03796401/n03796401_5044_compressed4.npz
n02105251_2480,226,10641,original,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02105251/n02105251_2480.JPEG
n02105251_2480,226,10641,original,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02105251/n02105251_2480.JPEG
n02105251_2480,226,5943,blurred,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02105251/n02105251_2480_blurred.jpg
n02105251_2480,226,5943,blurred,1,False,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02105251/n02105251_2480_blurred.jpg
n02105251_2480,226,3094,code1,0,False,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02105251/n02105251_2480_compressed1.npz
n02105251_2480,226,3094,code1,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02105251/n02105251_2480_compressed1.npz
n02105251_2480,226,13593,code2,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02105251/n02105251_2480_compressed2.npz
n02105251_2480,226,13593,code2,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02105251/n02105251_2480_compressed2.npz
n02105251_2480,226,16606,code3,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02105251/n02105251_2480_compressed3.npz
n02105251_2480,226,16606,code3,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02105251/n02105251_2480_compressed3.npz
n02105251_2480,226,14339,code4,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02105251/n02105251_2480_compressed4.npz
n02105251_2480,226,14339,code4,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02105251/n02105251_2480_compressed4.npz
n01694178_6176,47,100856,original,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n01694178/n01694178_6176.JPEG
n01694178_6176,47,100856,original,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n01694178/n01694178_6176.JPEG
n01694178_6176,47,20728,blurred,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n01694178/n01694178_6176_blurred.jpg
n01694178_6176,47,20728,blurred,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n01694178/n01694178_6176_blurred.jpg
n01694178_6176,47,10530,code1,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n01694178/n01694178_6176_compressed1.npz
n01694178_6176,47,10530,code1,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n01694178/n01694178_6176_compressed1.npz
n01694178_6176,47,28512,code2,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n01694178/n01694178_6176_compressed2.npz
n01694178_6176,47,28512,code2,1,False,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n01694178/n01694178_6176_compressed2.npz
n01694178_6176,47,53162,code3,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n01694178/n01694178_6176_compressed3.npz
n01694178_6176,47,53162,code3,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n01694178/n01694178_6176_compressed3.npz
n01694178_6176,47,55633,code4,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n01694178/n01694178_6176_compressed4.npz
n01694178_6176,47,55633,code4,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n01694178/n01694178_6176_compressed4.npz
n03680355_3870,630,55148,original,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n03680355/n03680355_3870.JPEG
n03680355_3870,630,55148,original,1,False,False,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n03680355/n03680355_3870.JPEG
n03680355_3870,630,8838,blurred,0,False,False,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n03680355/n03680355_3870_blurred.jpg
n03680355_3870,630,8838,blurred,1,False,False,False,False,False,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n03680355/n03680355_3870_blurred.jpg
n03680355_3870,630,5214,code1,0,False,False,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n03680355/n03680355_3870_compressed1.npz
n03680355_3870,630,5214,code1,1,False,False,False,False,False,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n03680355/n03680355_3870_compressed1.npz
n03680355_3870,630,17615,code2,0,False,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n03680355/n03680355_3870_compressed2.npz
n03680355_3870,630,17615,code2,1,False,False,False,False,False,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n03680355/n03680355_3870_compressed2.npz
n03680355_3870,630,26824,code3,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n03680355/n03680355_3870_compressed3.npz
n03680355_3870,630,26824,code3,1,False,False,False,False,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n03680355/n03680355_3870_compressed3.npz
n03680355_3870,630,26083,code4,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n03680355/n03680355_3870_compressed4.npz
n03680355_3870,630,26083,code4,1,False,False,False,False,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n03680355/n03680355_3870_compressed4.npz
n01532829_6377,12,81697,original,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n01532829/n01532829_6377.JPEG
n01532829_6377,12,81697,original,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n01532829/n01532829_6377.JPEG
n01532829_6377,12,11555,blurred,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n01532829/n01532829_6377_blurred.jpg
n01532829_6377,12,11555,blurred,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n01532829/n01532829_6377_blurred.jpg
n01532829_6377,12,9266,code1,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n01532829/n01532829_6377_compressed1.npz
n01532829_6377,12,9266,code1,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n01532829/n01532829_6377_compressed1.npz
n01532829_6377,12,30464,code2,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n01532829/n01532829_6377_compressed2.npz
n01532829_6377,12,30464,code2,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n01532829/n01532829_6377_compressed2.npz
n01532829_6377,12,49735,code3,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n01532829/n01532829_6377_compressed3.npz
n01532829_6377,12,49735,code3,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n01532829/n01532829_6377_compressed3.npz
n01532829_6377,12,49566,code4,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n01532829/n01532829_6377_compressed4.npz
n01532829_6377,12,49566,code4,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n01532829/n01532829_6377_compressed4.npz
n04356056_6262,837,141520,original,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n04356056/n04356056_6262.JPEG
n04356056_6262,837,141520,original,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n04356056/n04356056_6262.JPEG
n04356056_6262,837,17363,blurred,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n04356056/n04356056_6262_blurred.jpg
n04356056_6262,837,17363,blurred,1,False,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n04356056/n04356056_6262_blurred.jpg
n04356056_6262,837,9567,code1,0,False,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n04356056/n04356056_6262_compressed1.npz
n04356056_6262,837,9567,code1,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n04356056/n04356056_6262_compressed1.npz
n04356056_6262,837,35891,code2,0,False,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n04356056/n04356056_6262_compressed2.npz
n04356056_6262,837,35891,code2,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n04356056/n04356056_6262_compressed2.npz
n04356056_6262,837,52446,code3,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n04356056/n04356056_6262_compressed3.npz
n04356056_6262,837,52446,code3,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n04356056/n04356056_6262_compressed3.npz
n04356056_6262,837,49651,code4,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n04356056/n04356056_6262_compressed4.npz
n04356056_6262,837,49651,code4,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n04356056/n04356056_6262_compressed4.npz
n02098413_2949,204,33489,original,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02098413/n02098413_2949.JPEG
n02098413_2949,204,33489,original,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02098413/n02098413_2949.JPEG
n02098413_2949,204,12068,blurred,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02098413/n02098413_2949_blurred.jpg
n02098413_2949,204,12068,blurred,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02098413/n02098413_2949_blurred.jpg
n02098413_2949,204,9639,code1,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02098413/n02098413_2949_compressed1.npz
n02098413_2949,204,9639,code1,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02098413/n02098413_2949_compressed1.npz
n02098413_2949,204,33959,code2,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02098413/n02098413_2949_compressed2.npz
n02098413_2949,204,33959,code2,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02098413/n02098413_2949_compressed2.npz
n02098413_2949,204,51747,code3,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02098413/n02098413_2949_compressed3.npz
n02098413_2949,204,51747,code3,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02098413/n02098413_2949_compressed3.npz
n02098413_2949,204,49694,code4,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02098413/n02098413_2949_compressed4.npz
n02098413_2949,204,49694,code4,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02098413/n02098413_2949_compressed4.npz
n02097047_2551,196,25194,original,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02097047/n02097047_2551.JPEG
n02097047_2551,196,25194,original,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02097047/n02097047_2551.JPEG
n02097047_2551,196,14281,blurred,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02097047/n02097047_2551_blurred.jpg
n02097047_2551,196,14281,blurred,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02097047/n02097047_2551_blurred.jpg
n02097047_2551,196,9500,code1,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02097047/n02097047_2551_compressed1.npz
n02097047_2551,196,9500,code1,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02097047/n02097047_2551_compressed1.npz
n02097047_2551,196,30712,code2,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02097047/n02097047_2551_compressed2.npz
n02097047_2551,196,30712,code2,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02097047/n02097047_2551_compressed2.npz
n02097047_2551,196,49837,code3,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02097047/n02097047_2551_compressed3.npz
n02097047_2551,196,49837,code3,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02097047/n02097047_2551_compressed3.npz
n02097047_2551,196,49486,code4,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02097047/n02097047_2551_compressed4.npz
n02097047_2551,196,49486,code4,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02097047/n02097047_2551_compressed4.npz
n12620546_4862,989,7010,original,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n12620546/n12620546_4862.JPEG
n12620546_4862,989,7010,original,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n12620546/n12620546_4862.JPEG
n12620546_4862,989,5122,blurred,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n12620546/n12620546_4862_blurred.jpg
n12620546_4862,989,5122,blurred,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n12620546/n12620546_4862_blurred.jpg
n12620546_4862,989,3518,code1,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n12620546/n12620546_4862_compressed1.npz
n12620546_4862,989,3518,code1,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n12620546/n12620546_4862_compressed1.npz
n12620546_4862,989,11597,code2,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n12620546/n12620546_4862_compressed2.npz
n12620546_4862,989,11597,code2,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n12620546/n12620546_4862_compressed2.npz
n12620546_4862,989,19819,code3,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n12620546/n12620546_4862_compressed3.npz
n12620546_4862,989,19819,code3,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n12620546/n12620546_4862_compressed3.npz
n12620546_4862,989,20067,code4,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n12620546/n12620546_4862_compressed4.npz
n12620546_4862,989,20067,code4,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n12620546/n12620546_4862_compressed4.npz
n02100877_8023,213,99880,original,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02100877/n02100877_8023.JPEG
n02100877_8023,213,99880,original,1,False,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02100877/n02100877_8023.JPEG
n02100877_8023,213,12288,blurred,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02100877/n02100877_8023_blurred.jpg
n02100877_8023,213,12288,blurred,1,False,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02100877/n02100877_8023_blurred.jpg
n02100877_8023,213,9567,code1,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02100877/n02100877_8023_compressed1.npz
n02100877_8023,213,9567,code1,1,False,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02100877/n02100877_8023_compressed1.npz
n02100877_8023,213,29401,code2,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02100877/n02100877_8023_compressed2.npz
n02100877_8023,213,29401,code2,1,False,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02100877/n02100877_8023_compressed2.npz
n02100877_8023,213,49318,code3,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02100877/n02100877_8023_compressed3.npz
n02100877_8023,213,49318,code3,1,False,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02100877/n02100877_8023_compressed3.npz
n02100877_8023,213,49694,code4,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02100877/n02100877_8023_compressed4.npz
n02100877_8023,213,49694,code4,1,False,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02100877/n02100877_8023_compressed4.npz
n02002556_11318,127,138429,original,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02002556/n02002556_11318.JPEG
n02002556_11318,127,138429,original,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02002556/n02002556_11318.JPEG
n02002556_11318,127,15712,blurred,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02002556/n02002556_11318_blurred.jpg
n02002556_11318,127,15712,blurred,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02002556/n02002556_11318_blurred.jpg
n02002556_11318,127,8891,code1,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02002556/n02002556_11318_compressed1.npz
n02002556_11318,127,8891,code1,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02002556/n02002556_11318_compressed1.npz
n02002556_11318,127,30380,code2,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02002556/n02002556_11318_compressed2.npz
n02002556_11318,127,30380,code2,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02002556/n02002556_11318_compressed2.npz
n02002556_11318,127,47032,code3,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02002556/n02002556_11318_compressed3.npz
n02002556_11318,127,47032,code3,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02002556/n02002556_11318_compressed3.npz
n02002556_11318,127,45598,code4,0,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02002556/n02002556_11318_compressed4.npz
n02002556_11318,127,45598,code4,1,True,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02002556/n02002556_11318_compressed4.npz
n02395406_10686,341,36329,original,0,False,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02395406/n02395406_10686.JPEG
n02395406_10686,341,36329,original,1,False,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02395406/n02395406_10686.JPEG
n02395406_10686,341,17058,blurred,0,False,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02395406/n02395406_10686_blurred.jpg
n02395406_10686,341,17058,blurred,1,False,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02395406/n02395406_10686_blurred.jpg
n02395406_10686,341,9651,code1,0,False,True,True,True,True,/u/faridzandi/csc2231/imagenet/temp/imagenet-mini/train/n02395406/n02395406_10686_compressed1.npz
